title,company,location,summary,salary
Senior Data Analyst,Commonwealth Bank,Sydney Central Business District NSW,"End-to end ownership and delivery of data-driven remediation projects:
Have 4-6 years’ experience working in roles involving data analysis, Management…",104069.04
Analyst - Strategic Asset Management,Warrnambool City Council,Warrnambool VIC,Warrnambool City Council has an infrastructure asset portfolio in excess of $770M which provide a range of services to the community and Council., 86441
GIS Analyst,CGC Recruitment,Australia,"Demonstrated GIS skills and experience in management of spatial data.
Must have prior experience using ArcGIS and ability to manage spatial data.",104069.04
Credit Risk Analyst,Flexigroup,Sydney NSW,"Experience working with large data sets, and understanding interactions between relevant data.
You can demonstrate experience in using data manipulation and…",104069.04
Senior Data Analyst,Health System Support Group,Sydney NSW,"Prepare high quality data visualisations and other data products when requested.
Liaison with data providers, data users, subject matter experts and other…", 129658
Data Analyst - Health Economics and Data Analysis,Curtin University of Technology,Perth WA,"Application of technical skills to real-world big data sets; with the ability to automate routine data processing activities.
In this role you will:",104069.04
Lead Data Analyst,Practice Ignition,Surry Hills NSW,The data analyst will work closely with the data engineer to build the foundations for data analysis and eventually data science.,104069.04
AMP - Technology Graduate Program 2021,AMP Limited,Sydney NSW,"Realise your ambitions with the AMP 2021 Graduate Technology program.
Voted #1 Financial Services graduate program, AAGE Top Graduate Employers 2020.",104069.04
Team Experience Research Analyst,Woolworths Group,Bella Vista NSW,"Integrating team experience data with other data sources to provide a holistic view of team and customer experiences.
A great place to grow.",104069.04
Test Analyst,AIA,Australia,"You will also be involved in specifying the required test data and evaluate the outcome of the testing in each test cycle.
About the Opportunity with AIA.",104069.04
MS Dynamics Super User & Data Analyst Roles,Options Consulting Group,Sydney NSW,To be a successful Data Analyst you will enable the business to access data in a centralised location to create meaningful reporting and evolve the capability…,104069.04
Commercial Finance Analyst,Howden,Sydney NSW,"Preparing data inputs for monthly contract reviews and warranty reviews.
Are you energetic, highly motivated, with a passion for excellence and innovation in…",104069.04
ICT Business Analyst / Data Analytics Solutions Consultant,Optivia,Sydney NSW,"*3+ years of experience in data wrangling and preparation (business-friendly data transformation tools.
At our core, we are ‘data people’, delivering data…",104069.04
Principal Statistical Analyst,Department of Education,Sydney NSW,"CESE is Australia’s first dedicated hub of education data and evaluation.
Collect essential education data and provide a one-stop shop for information needs.",104069.04
Data & Insight Analyst,New World Management,Sydney NSW,"Ability to understand, manage and manipulate complex data.
Experience with data manipulation tools (e.g. AWS Athena, Microsoft SQL) and visualisation tools (e.g…",104069.04
Senior Data Analyst,Commonwealth Bank,Sydney Central Business District NSW,"End-to end ownership and delivery of data-driven remediation projects:
Have 4-6 years’ experience working in roles involving data analysis, Management…",104069.04
Analyst - Strategic Asset Management,Warrnambool City Council,Warrnambool VIC,Warrnambool City Council has an infrastructure asset portfolio in excess of $770M which provide a range of services to the community and Council., 86441
GIS Analyst,CGC Recruitment,Australia,"Demonstrated GIS skills and experience in management of spatial data.
Must have prior experience using ArcGIS and ability to manage spatial data.",104069.04
Credit Risk Analyst,Flexigroup,Sydney NSW,"Experience working with large data sets, and understanding interactions between relevant data.
You can demonstrate experience in using data manipulation and…",104069.04
Senior Data Analyst,Health System Support Group,Sydney NSW,"Prepare high quality data visualisations and other data products when requested.
Liaison with data providers, data users, subject matter experts and other…", 129658
Data Analyst - Health Economics and Data Analysis,Curtin University of Technology,Perth WA,"Application of technical skills to real-world big data sets; with the ability to automate routine data processing activities.
In this role you will:",104069.04
Lead Data Analyst,Practice Ignition,Surry Hills NSW,The data analyst will work closely with the data engineer to build the foundations for data analysis and eventually data science.,104069.04
AMP - Technology Graduate Program 2021,AMP Limited,Sydney NSW,"Realise your ambitions with the AMP 2021 Graduate Technology program.
Voted #1 Financial Services graduate program, AAGE Top Graduate Employers 2020.",104069.04
Team Experience Research Analyst,Woolworths Group,Bella Vista NSW,"Integrating team experience data with other data sources to provide a holistic view of team and customer experiences.
A great place to grow.",104069.04
Test Analyst,AIA,Australia,"You will also be involved in specifying the required test data and evaluate the outcome of the testing in each test cycle.
About the Opportunity with AIA.",104069.04
MS Dynamics Super User & Data Analyst Roles,Options Consulting Group,Sydney NSW,To be a successful Data Analyst you will enable the business to access data in a centralised location to create meaningful reporting and evolve the capability…,104069.04
Commercial Finance Analyst,Howden,Sydney NSW,"Preparing data inputs for monthly contract reviews and warranty reviews.
Are you energetic, highly motivated, with a passion for excellence and innovation in…",104069.04
Pricing Analyst,Carecone,Sydney NSW,"Ability to analyse data and identify key issues and develop solutions and drive data-based decisions.
Relevant degree in Statistics, Actuarial Studies, Commerce…",104069.04
Data Analyst (Platform) - Australian Data,ANZ Banking Group,Australia,"Support the robust governance and controls frameworks required to secure and manage sensitive data.
Support key data platforms and provide Level 3 Subject…",104069.04
Data Analyst,Grant Thornton Australia,Sydney NSW,Prior work experience in executing data transformation and standardization and joining various data sources to gain critical insights.,104069.04
PMO Analyst,Macquarie University,Macquarie University NSW,"Salary Package: From $105,298 to $117,167 (HEW Level 8), plus 13.25 % employer’s superannuation contribution and annual leave loading.", 117167
People Systems Data & Reporting Specialist,Fortescue Metals Group,Perth WA,"5+ years in a data analyst or equivalent position.
Ensure data accuracy by understanding, validating and cleansing data.",104069.04
Actuarial Analyst,TAL,Sydney NSW,"Strong technical skills in programming and data analysis.
Create new data flow process (using DCS or SQL).
Analyse and specify data requirements (variable names…",104069.04
Accounting Data Analyst,Epoch Capital,Sydney NSW,"The data analyst will focus on seeking out opportunities in the team's workflow to automate and iron out inefficiencies.
What the role is all about….",104069.04
Data Analyst,Paxus,Sydney NSW,"Build end to end data lineage from source to reporting layer.
Ensure the completeness and coverage of all requirements (functional, non-functional, technical…",104069.04
"APS 5, APS 6 (Multiple Classifications) - Data Analyst, Data Scientist – Analytics and Reporting",Australian Government Department of Defence,Canberra ACT,"Identifying connections between systems and data (mainly structured data sets) and working on new ways to simplify, automate and standardise key financial…", 92150
Remediation Business Analyst,AIA,Sydney NSW,"Prepare the data analytics on detailed member data for the calculation of remediation.
At AIA, our vision is to help people live healthier, longer, better lives…",104069.04
Senior Policy Analyst,Health System Support Group,Sydney NSW,"Experience in disease surveillance and ability to analyse data.
Employment Type: Temporary Full Time (up to 12 months).
Where you'll be working.", 129658
Data Quality Analyst,Macquarie Group Limited,Sydney NSW,"Support the group data teams to implement effective data quality issue management.
Support the group data teams to implement data quality measurement and…",104069.04
Analyst,Tasmanian Government,Tasmania,"Demonstrated expertise in operational planning, service development, program design and support, and optimising data and service information to inform the…", 88695
Trade Analyst,British American Tobacco,Sydney NSW,Liaise with and support internal stakeholders to fulfil all data requirements and ensure integrity of precinct database is maintained.,104069.04
Business Analyst/ Process Analyst,Westpac Group,Sydney NSW,"You will extract, validate, transform and load data from multiple sources for analytics.
Having experience in business process improvement/re-engineering;…",104069.04
Pricing Analyst,Carecone,Sydney NSW,"Ability to analyse data and identify key issues and develop solutions and drive data-based decisions.
Relevant degree in Statistics, Actuarial Studies, Commerce…",104069.04
Data Analyst (Platform) - Australian Data,ANZ Banking Group,Australia,"Support the robust governance and controls frameworks required to secure and manage sensitive data.
Support key data platforms and provide Level 3 Subject…",104069.04
Data Analyst,Grant Thornton Australia,Sydney NSW,Prior work experience in executing data transformation and standardization and joining various data sources to gain critical insights.,104069.04
PMO Analyst,Macquarie University,Macquarie University NSW,"Salary Package: From $105,298 to $117,167 (HEW Level 8), plus 13.25 % employer’s superannuation contribution and annual leave loading.", 117167
People Systems Data & Reporting Specialist,Fortescue Metals Group,Perth WA,"5+ years in a data analyst or equivalent position.
Ensure data accuracy by understanding, validating and cleansing data.",104069.04
Actuarial Analyst,TAL,Sydney NSW,"Strong technical skills in programming and data analysis.
Create new data flow process (using DCS or SQL).
Analyse and specify data requirements (variable names…",104069.04
Accounting Data Analyst,Epoch Capital,Sydney NSW,"The data analyst will focus on seeking out opportunities in the team's workflow to automate and iron out inefficiencies.
What the role is all about….",104069.04
Data Analyst,Paxus,Sydney NSW,"Build end to end data lineage from source to reporting layer.
Ensure the completeness and coverage of all requirements (functional, non-functional, technical…",104069.04
"APS 5, APS 6 (Multiple Classifications) - Data Analyst, Data Scientist – Analytics and Reporting",Australian Government Department of Defence,Canberra ACT,"Identifying connections between systems and data (mainly structured data sets) and working on new ways to simplify, automate and standardise key financial…", 92150
Remediation Business Analyst,AIA,Sydney NSW,"Prepare the data analytics on detailed member data for the calculation of remediation.
At AIA, our vision is to help people live healthier, longer, better lives…",104069.04
Senior Policy Analyst,Health System Support Group,Sydney NSW,"Experience in disease surveillance and ability to analyse data.
Employment Type: Temporary Full Time (up to 12 months).
Where you'll be working.", 129658
Data Quality Analyst,Macquarie Group Limited,Sydney NSW,"Support the group data teams to implement effective data quality issue management.
Support the group data teams to implement data quality measurement and…",104069.04
Analyst,Tasmanian Government,Tasmania,"Demonstrated expertise in operational planning, service development, program design and support, and optimising data and service information to inform the…", 88695
Trade Analyst,British American Tobacco,Sydney NSW,Liaise with and support internal stakeholders to fulfil all data requirements and ensure integrity of precinct database is maintained.,104069.04
Business Analyst/ Process Analyst,Westpac Group,Sydney NSW,"You will extract, validate, transform and load data from multiple sources for analytics.
Having experience in business process improvement/re-engineering;…",104069.04
Analyst,Tasmanian Government,Tasmania,"Demonstrated expertise in operational planning, service development, program design and support, and optimising data and service information to inform the…", 88695
Trade Analyst,British American Tobacco,Sydney NSW,Liaise with and support internal stakeholders to fulfil all data requirements and ensure integrity of precinct database is maintained.,104069.04
Business Analyst/ Process Analyst,Westpac Group,Sydney NSW,"You will extract, validate, transform and load data from multiple sources for analytics.
Having experience in business process improvement/re-engineering;…",104069.04
Data Analyst,John Holland,Sydney NSW,"We are seeking an IT Systems Analyst to work a part of a small team, who will be integral to the design and development of a new data reporting and data…",104069.04
"Analyst, Complaints Risks & Incidents",AMP Limited,St Leonards NSW,"Support the team to manage the review of complaints data to identify, record and refer Incidents and Potential Systemic Issues as they relate to complaints…",104069.04
APS5 Data Analyst/APS6 Senior Data Analyst,"Australian Government - Department of Education, S...",Canberra ACT,"A passion for data analysis and visualisation.
An ability to effectively gather, examine and evaluate data.
Maintain and expertly use information databases and…", 83793
"Systems Analyst (Sydney, Melbourne, Brisbane, Canberra)",Tata Consultancy Services (TCS),Sydney NSW,"Designs and validates data models that provide logical data interpretation.
Networks with various stakeholders (internal and external) conducts interview s and…", 110000
Futures Brokerage Analyst,Macquarie Group Limited,Sydney NSW,"Post execution, you will liaise with the Client Solutions team to ensure the data contained within executed agreements is perpetuated in internal systems.",104069.04
Data Integrity Analyst,Followmont Transport Pty Ltd,Brisbane QLD,"Proven ability to analyse and accurately interpret data to form a meaningful understanding.
As a Data Integrity Analyst you will be focusing on accurately…",104069.04
Business Analyst,Carecone,Sydney NSW,"Data Analysis – Analysed data-sets from multiple sources to perform Gap analysis and develop key insights.
Requirements Gathering – Worked with various teams…",104069.04
Health & Safety Analyst,Projects,Sydney NSW,"To be successful in this role you will have a Strong systems, database and computing skills including use of spreadsheets, graphing, word processing and data…", 116441
Senior Analyst,Deloitte,Sydney NSW,"Seek to critically analyse business processes and supporting data.
Unique engagements with ever-changing situations and data sets.
18 weeks paid parental leave.",104069.04
KCSC Business Analyst,Komatsu,Fairfield NSW,"Translation of data from activities in the Support Centre into usable and actionable information.
The purpose of this position is to provide detailed reporting…",104069.04
Business Analyst,MinterEllison,Sydney NSW,"Provide analytic support by coordinating data extraction from various databases and data interpretation.
3+ years' experience in a related business analyst role…",104069.04
Data Analyst,Servian,Sydney NSW,"Sound understanding of data structures, data modeling and data optimisation techniques.
Implement solutions for the establishment of data analysis capabilities…",104069.04
Business Analyst,Carecone,Sydney NSW,"Data Analysis – Analysed data-sets from multiple sources to perform Gap analysis and develop key insights.
Requirements Gathering – Worked with various teams…",104069.04
Health & Safety Analyst,Projects,Sydney NSW,"To be successful in this role you will have a Strong systems, database and computing skills including use of spreadsheets, graphing, word processing and data…", 116441
Senior Analyst,Deloitte,Sydney NSW,"Seek to critically analyse business processes and supporting data.
Unique engagements with ever-changing situations and data sets.
18 weeks paid parental leave.",104069.04
KCSC Business Analyst,Komatsu,Fairfield NSW,"Translation of data from activities in the Support Centre into usable and actionable information.
The purpose of this position is to provide detailed reporting…",104069.04
Business Analyst,MinterEllison,Sydney NSW,"Provide analytic support by coordinating data extraction from various databases and data interpretation.
3+ years' experience in a related business analyst role…",104069.04
Data Analyst,Servian,Sydney NSW,"Sound understanding of data structures, data modeling and data optimisation techniques.
Implement solutions for the establishment of data analysis capabilities…",104069.04
Customer Insights Analyst,Commonwealth Bank,Sydney Central Business District NSW,"You have excellent SQL skills and experience dealing with large and complex data sets.
We are the pioneers of leveraging decisioning technology and the Group’s…",104069.04
Business Analyst,TAL,Sydney NSW,"Map data between the source and target systems.
2+ years’ experience as a business analyst.
Welcome to This Australian Life.",104069.04
Data Scientist,Fortescue Metals Group,Perth WA,"Interpreting data, analysing data using statistical techniques.
Acquiring data from primary or secondary data sources and maintaining databases.",104069.04
Application Support Analyst,Link Group,Rhodes NSW,"Since our inception, Link Group has been entrusted by clients to handle sensitive data in a secure and confidential manner.",104069.04
Senior Data Migration Analyst,Lion Pty Ltd,Sydney Olympic Park NSW,"We are looking for someone with strong experience as a data migration specialist, and working knowledge of big data, cloud computing and machine learning, along…",104069.04
Campaign Reporting Analyst,RACV,Melbourne City Centre VIC,"Experience with data visualization tools such as Tableau.
Engage and drive conversations with key stakeholders to bring deep insight to enable better business…",104069.04
Cubiko – Data Analyst,Cubiko Pty Ltd,Brisbane QLD,"Integrating data from many sources into our data platform.
Your role will involve working with internal and external subject matter experts to understand what…",104069.04
"Analyst, Market Delivery",MasterCard,St Leonards NSW,"Analyzes data from product delivery projects and reports on performance relative to success metrics.
Establishes working relationships with internal delivery…",104069.04
Senior Portfolio Analyst,Prospa,Darlinghurst NSW,"Have a love for data, data manipulation and portfolio analysis.
Ownership of data infrastructure and RIS definitions.
Prospa is driven by its people.",104069.04
Entry Level Intelligence Analyst (Full Training Provided),Royal Australian Navy,Australia,"A role as an Entry Level Intelligence Analyst (known in the Navy as Cryptologic Linguist) is exciting, challenging and immensely rewarding.", 89999
Business Analyst,Kiwing Consultancy,Australia,"To perform data analysis and prepare reports.
My client is a well established IT software company supporting payment solutions for e-commerce merchants.", 120000
Data Analyst,Lendlease,Australia,"Experience as a data analyst or related field – BI/Business Analysis.
Assist in the normalisation and development of data assets, including developing cleansing…",104069.04
Commercial Finance Analyst,Howden,Sydney NSW,"Preparing data inputs for monthly contract reviews and warranty reviews.
Are you energetic, highly motivated, with a passion for excellence and innovation in…",104069.04
Pricing Analyst,Carecone,Sydney NSW,"Ability to analyse data and identify key issues and develop solutions and drive data-based decisions.
Relevant degree in Statistics, Actuarial Studies, Commerce…",104069.04
Data Analyst (Platform) - Australian Data,ANZ Banking Group,Australia,"Support the robust governance and controls frameworks required to secure and manage sensitive data.
Support key data platforms and provide Level 3 Subject…",104069.04
Data Analyst,Grant Thornton Australia,Sydney NSW,Prior work experience in executing data transformation and standardization and joining various data sources to gain critical insights.,104069.04
PMO Analyst,Macquarie University,Macquarie University NSW,"Salary Package: From $105,298 to $117,167 (HEW Level 8), plus 13.25 % employer’s superannuation contribution and annual leave loading.", 117167
People Systems Data & Reporting Specialist,Fortescue Metals Group,Perth WA,"5+ years in a data analyst or equivalent position.
Ensure data accuracy by understanding, validating and cleansing data.",104069.04
Actuarial Analyst,TAL,Sydney NSW,"Strong technical skills in programming and data analysis.
Create new data flow process (using DCS or SQL).
Analyse and specify data requirements (variable names…",104069.04
Accounting Data Analyst,Epoch Capital,Sydney NSW,"The data analyst will focus on seeking out opportunities in the team's workflow to automate and iron out inefficiencies.
What the role is all about….",104069.04
Data Analyst,Paxus,Sydney NSW,"Build end to end data lineage from source to reporting layer.
Ensure the completeness and coverage of all requirements (functional, non-functional, technical…",104069.04
"APS 5, APS 6 (Multiple Classifications) - Data Analyst, Data Scientist – Analytics and Reporting",Australian Government Department of Defence,Canberra ACT,"Identifying connections between systems and data (mainly structured data sets) and working on new ways to simplify, automate and standardise key financial…", 92150
Systems Analyst,Chief Group Services,Australia,"An applicant with digital data visualisation expertise and experience working with Oracle Bi is preferable.
Our services include security and cleaning, car park…", 100000
ICT Business Analyst,BAR360,Australia,"Business analyst: 3 years (Required).
Using data and process modelling techniques to create clear system specifications for the design and development of system…", 90000
Application Support Analyst,Link Group,Rhodes NSW,"Since our inception, Link Group has been entrusted by clients to handle sensitive data in a secure and confidential manner.",104069.04
Senior Data Migration Analyst,Lion Pty Ltd,Sydney Olympic Park NSW,"We are looking for someone with strong experience as a data migration specialist, and working knowledge of big data, cloud computing and machine learning, along…",104069.04
Campaign Reporting Analyst,RACV,Melbourne City Centre VIC,"Experience with data visualization tools such as Tableau.
Engage and drive conversations with key stakeholders to bring deep insight to enable better business…",104069.04
Cubiko – Data Analyst,Cubiko Pty Ltd,Brisbane QLD,"Integrating data from many sources into our data platform.
Your role will involve working with internal and external subject matter experts to understand what…",104069.04
"Analyst, Market Delivery",MasterCard,St Leonards NSW,"Analyzes data from product delivery projects and reports on performance relative to success metrics.
Establishes working relationships with internal delivery…",104069.04
Senior Portfolio Analyst,Prospa,Darlinghurst NSW,"Have a love for data, data manipulation and portfolio analysis.
Ownership of data infrastructure and RIS definitions.
Prospa is driven by its people.",104069.04
Senior Data Analyst,Optus,Sydney NSW,"Strong understanding of data warehouse structure and data extraction, underpinned by excellent communication and presentation skills;",104069.04
Conduct Risk Analyst,Westpac Group,Sydney NSW,You will be responsible for the analysis and interrogation of data to support misconduct and malpractice detection and uncover fraudulent activities.,104069.04
"Network Analyst (Sydney, Adelaide, Brisbane, Perth)",Tata Consultancy Services (TCS),Sydney NSW,"Specifications data models and diagrams in the development configuration and integration of computer systems.
The company generated consolidated revenues of US …", 110000
Data Analyst/Modeller,New World Management,Sydney NSW,You will take over the design of a modern and contemporary data model that aligns with the current industry best practices in relation to data management and…,104069.04
Integration Consultant,Ascention,Sydney NSW,"Provide subject matter expertise on data architecture and data integration implementations.
Define integration requirements for data matching and merging rules,…",104069.04
Junior Insights Analyst,Oneflare,Sydney NSW,"Contribute to the product roadmap through data-based recommendations.
Data evangelist within squads for best data and analytics practices.",104069.04
Data Analyst,Talent International,New South Wales,"Conduct data quality checks, identifying data issues, data patterns and documenting the process.
Source, interrogate, analyse and compare data.",104069.04
Policy Analyst,Health System Support Group,Sydney NSW,"Experience in disease surveillance and ability to analyse data.
Employment Type: Temporary Full Time (up to 12 months).
Where you'll be working.", 116013
Commercial & Pricing Analyst,Boston Scientific Corporation,Mascot NSW,"Prepare & analyze market share data for key buying groups (Ramsay monthly, HSO irregularly) including distribution via Tableau.
WHAT WILL YOU BE REPONSIBLE FOR?",104069.04
Cyber Security Analyst,oOh!,North Sydney NSW,"Step into our world and discover a nationwide family united by passion and imagination.
We experiment with cutting edge technology, test the bounds of our…",104069.04
Analyst,Strategy & Reform,Sydney NSW,"Apply critical thinking and analysis to data, to demonstrate findings of data beyond simple presenting of numbers;
If so, please read on.",104069.04
Information Management Analyst,Murdoch University,Murdoch WA,"All functions of the Office of Advancement rely on accurate, well-maintained and fit-for-purpose data, this role will be responsible for data collection,…", 91000
"Data Scientist, Digital Delta",KPMG,Sydney NSW,"Actioning insights from trusted data to consistently and quickly make clear decisions.
Extract and manipulate data from a variety of sources and apply the…",104069.04
Senior Data Analyst - Multiple Roles,Simplistix,Sydney NSW,"Ability to implement data strategies, build data flows and develop conceptual data models across complex integration.
Let's talk about your responsibilities: *.",104069.04
FMD Planning and Analyst Lead,Bose,Newington NSW,"Deliver analysis and data on sales forecasting performance compared with global standards.
Assist as a back up (if planners are absent from work) in the upload,…",104069.04
Performance Analyst,Link Group,Rhodes NSW,"Exposure to investment accounting and investment data including accounting systems.
Since our inception, Link Group has been entrusted by clients to handle…",104069.04
Data Scientist - Product Analytics,Atlassian,Sydney NSW,"Envision, scope, and execute projects by collaborating with partners, customer research, data engineers and other analysts.
In this role you’ll get to:",104069.04
Reporting Analyst,Allianz,Sydney NSW,"Support the Allianz business with your data management skills.
Develop skills in relevant data and reporting software.
You'll be responsible for:",104069.04
Senior Analyst - Risk Modelling,Westpac Group,Sydney Central Business District NSW,"In this new opportunity you will be responsible for the delivery of core predictive analysis, modelling and model performance activities for Westpac Group…",104069.04
Credit Risk Analyst,Commonwealth Bank,Sydney Central Business District NSW,"Ability to work with large data sets, and understand interactions between relevant data is necessary for the role;
Experience with Excel is necessary.",104069.04
Cyber Security Analyst,DXC,Macquarie Park NSW,"Perform review & risk assess data loss for ANZ region including lost/stolen data assets.
DXC Technology (NYSE: DXC) is the world’s leading independent, end-to…",104069.04
Compliance Senior Analyst - Licenses and Policies,Macquarie Group Limited,Sydney NSW,Data gathering for Macquarie ASIC Industry Funding annual data submission to ASIC for all ANZ licenses and the coordination of invoice payment across the Group.,104069.04
"Analyst, Infrastructure Private Equity",Jon Michel Executive Search,Sydney NSW,"The team focuses on executing and managing investments in areas where TMT & Infrastructure overlap, including telecommunication, data centres, fibre and other…",104069.04
Digital Data Analyst,Kimberly-Clark,Milsons Point NSW,"Strong technical skills across data, database marketing, CRM, data extraction, analytics and/or data visualisation;
Global VISA and Relocation Specifications:",104069.04
Policy Analyst,Health System Support Group,Sydney NSW,"Experience in disease surveillance and ability to analyse data.
Employment Type: Temporary Full Time (up to 12 months).
Where you'll be working.", 116013
Commercial & Pricing Analyst,Boston Scientific Corporation,Mascot NSW,"Prepare & analyze market share data for key buying groups (Ramsay monthly, HSO irregularly) including distribution via Tableau.
WHAT WILL YOU BE REPONSIBLE FOR?",104069.04
"Business Analyst (Sydney, Canberra, Adelaide, Brisbane)",Tata Consultancy Services (TCS),Sydney NSW,Ability to query complex data warehouses and aggregate data for strategic reporting; experience with Teradata/SQL is highly desirable., 120000
Business Analyst,Infosys Limited,Sydney NSW,"Good to have an understanding of basic data modelling and data integration.
Understanding of data warehouse concepts.",104069.04
Senior Data Analyst - Product,Wisr,Sydney NSW,"Experience performing analysis on raw event data in modern data warehouse systems.
Good understanding of how to grow and shape data tools and datasets to…",104069.04
Analyst,JLL,Sydney NSW,"Responsibility for collating and analysing data on your designated property markets.
Is it a big goal or small steps?
Sound like the job you are looking for?",104069.04
Cyber Security Analyst,oOh!,North Sydney NSW,"Step into our world and discover a nationwide family united by passion and imagination.
We experiment with cutting edge technology, test the bounds of our…",104069.04
Analyst,Strategy & Reform,Sydney NSW,"Apply critical thinking and analysis to data, to demonstrate findings of data beyond simple presenting of numbers;
If so, please read on.",104069.04
Information Management Analyst,Murdoch University,Murdoch WA,"All functions of the Office of Advancement rely on accurate, well-maintained and fit-for-purpose data, this role will be responsible for data collection,…", 91000
"Data Scientist, Digital Delta",KPMG,Sydney NSW,"Actioning insights from trusted data to consistently and quickly make clear decisions.
Extract and manipulate data from a variety of sources and apply the…",104069.04
Senior Data Analyst - Multiple Roles,Simplistix,Sydney NSW,"Ability to implement data strategies, build data flows and develop conceptual data models across complex integration.
Let's talk about your responsibilities: *.",104069.04
FMD Planning and Analyst Lead,Bose,Newington NSW,"Deliver analysis and data on sales forecasting performance compared with global standards.
Assist as a back up (if planners are absent from work) in the upload,…",104069.04
Performance Analyst,Link Group,Rhodes NSW,"Exposure to investment accounting and investment data including accounting systems.
Since our inception, Link Group has been entrusted by clients to handle…",104069.04
Data Scientist - Product Analytics,Atlassian,Sydney NSW,"Envision, scope, and execute projects by collaborating with partners, customer research, data engineers and other analysts.
In this role you’ll get to:",104069.04
Reporting Analyst,Allianz,Sydney NSW,"Support the Allianz business with your data management skills.
Develop skills in relevant data and reporting software.
You'll be responsible for:",104069.04
Performance Analyst,Link Group,Rhodes NSW,"Exposure to investment accounting and investment data including accounting systems.
Since our inception, Link Group has been entrusted by clients to handle…",104069.04
Data Scientist - Product Analytics,Atlassian,Sydney NSW,"Envision, scope, and execute projects by collaborating with partners, customer research, data engineers and other analysts.
In this role you’ll get to:",104069.04
Reporting Analyst,Allianz,Sydney NSW,"Support the Allianz business with your data management skills.
Develop skills in relevant data and reporting software.
You'll be responsible for:",104069.04
Senior Analyst - Risk Modelling,Westpac Group,Sydney Central Business District NSW,"In this new opportunity you will be responsible for the delivery of core predictive analysis, modelling and model performance activities for Westpac Group…",104069.04
Credit Risk Analyst,Commonwealth Bank,Sydney Central Business District NSW,"Ability to work with large data sets, and understand interactions between relevant data is necessary for the role;
Experience with Excel is necessary.",104069.04
Cyber Security Analyst,DXC,Macquarie Park NSW,"Perform review & risk assess data loss for ANZ region including lost/stolen data assets.
DXC Technology (NYSE: DXC) is the world’s leading independent, end-to…",104069.04
Compliance Senior Analyst - Licenses and Policies,Macquarie Group Limited,Sydney NSW,Data gathering for Macquarie ASIC Industry Funding annual data submission to ASIC for all ANZ licenses and the coordination of invoice payment across the Group.,104069.04
"Analyst, Infrastructure Private Equity",Jon Michel Executive Search,Sydney NSW,"The team focuses on executing and managing investments in areas where TMT & Infrastructure overlap, including telecommunication, data centres, fibre and other…",104069.04
Digital Data Analyst,Kimberly-Clark,Milsons Point NSW,"Strong technical skills across data, database marketing, CRM, data extraction, analytics and/or data visualisation;
Global VISA and Relocation Specifications:",104069.04
Solutions Analyst,Office of Sport,Sydney NSW,"Demonstrated knowledge of SDLC and Agile methodologies, business analysis, project management, system and data relationships and service delivery models.", 107541
Engineering Technical Analyst,5B Australia,Alexandria NSW,"Market research to collect competitive data to assist experienced sales team with development of sales strategy.
Familiar with AUTOCAD and PVSyst software.", 135000
Analyst- Planning Team,Strategy & Reform,Sydney NSW,"To be considered for this role it is essential that you hold tertiary qualifications in planning, statistics, economics, data science or related discipline and…",104069.04
Business/IS Analyst,IDEAS,Albury-Wodonga VIC,"Working closely with senior managers and IT/system specialists, you’ll undertake business analysis activities including gathering, verifying, analysing and…",104069.04
Business Analyst - Corporate and Institutional Banking,Westpac Institutional Banking,Sydney NSW,"You will have experience in system functional analysis, business process improvement and data analysis.
A great next step in your Business Analyst career.",104069.04
Data Analyst,Allura Partners,Sydney NSW,"Apply data architecture principles to redefine how data is stored.
The business is moving into the cloud and is looking for strong data analysts to help…",104069.04
Intelligence Analyst,Sibylline Americas Inc.,Australia,"Production of insightful and actionable intelligence products.
Strong, demonstrable interest in security and intelligence.
Excellent written and spoken English.",109223.95
Business Intelligence Analyst,Macquarie Group,Australia,"Three or more years hands on experience in data analysis, business intelligence, management reporting or similar roles.
To be successful in this role, you will:",109223.95
"Capability Development Manager, Skin Program",GenesisCare,Australia,"Be brave to drive innovation to achieve the Skin program needs and bring along the base business at the same time.
What’s in it for you:",109223.95
Capability Development Manager,GenesisCare,Australia,"Be brave to drive innovation to achieve the Skin program needs and bring along the base business at the same time.
What’s in it for you:",109223.95
Business Intelligence Analyst,Mars,Australia,"Have a passion for data and systems and are looking for the opportunity to synergise these to create one source of truth?
This is the right role for you.",109223.95
Business Intelligence Developer,eHealth NSW,Sydney NSW,"EHealth NSW is responsible for the delivery of digital solutions for clinical care and business services, supported by smart infrastructure, providing a…", 118022
APS 5 Business Intelligence Analyst,Australian Taxation Office,Australia,"You will build positive relationships with clients, working across areas to assess business problems and requirements.
Ongoing/non-ongoing, full-time/part-time.",109223.95
Senior Business Intelligence Developer,eHealth NSW,Sydney NSW,"EHealth NSW is responsible for the delivery of digital solutions for clinical care and business services, supported by smart infrastructure, providing a…", 130233
"Business Coordinator, Public Health Intelligence Directorate",Department of Health and Human Services,Melbourne City Centre VIC,"Coordinate the business, corporate and executive priorities and activities of the Public Health Intelligence Directorate.",109223.95
Expressions of Interest- Forensic Advisory,KPMG,Sydney NSW,"We help clients protect their business by providing assistance where facts and figures do not agree, where behaviour does not comply with expectations or where…",109223.95
Business Intelligence (BI) & Data Warehouse Developer,Harris Farm,Australia,This role is all about building a powerful BI capability that supports the evolution of business objectives & underpins exec level decision making such that…,109223.95
